Model,N_estimators,Learning_rate,Score,R2_Score,CVS,MSE,MAE,RMSE
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,35,0.5,0.7280351692016214,0.7238251911750391,0.7226941326912011,5.179120536924135,1.5126369457522644,2.275768120201207
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,35,0.6,0.7169396543038687,0.7280626988543238,0.722937532968514,5.253268104636027,1.5074703103676144,2.2920008954265327
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,35,0.7,0.7211613139773909,0.700160685963865,0.7252755251335831,5.172664214551157,1.5090148069388845,2.2743491848331376
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,35,0.8,0.6955518912311303,0.7277232770769553,0.697811401815769,5.70340325985449,1.5939431231749257,2.388179905253055
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,35,0.9,0.700160685963865,0.7264079353642399,0.687854964157306,5.409627324049995,1.5416322674152032,2.325860555590123
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,35,1.0,0.7327937412720642,0.7156050743507019,0.7184679191312331,5.204140352074924,1.580922494230978,2.2812585018087983
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.1,0.7059733975908536,0.6955518912311303,0.7249840037145336,5.08267253739371,1.5076431293356707,2.2544783293244826
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.2,0.7292978587121812,0.7327937412720642,0.6990334168447373,5.791069598697276,1.5720235003208387,2.406464127864215
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.3,0.742402786409226,0.739695471802595,0.7289399362074774,4.951391045728734,1.48738707498191,2.2251721384487837
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.4,0.7238251911750391,0.7407892193342148,0.7281178786473775,4.930586291497786,1.4874967813725315,2.220492353397729
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.5,0.7363919895196342,0.742402786409226,0.731480627536925,4.899893772922642,1.4917172313283,2.2135703677368475
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.6,0.6873425540740253,0.7363919895196342,0.7331968652188077,5.014228341371825,1.5105736580082096,2.2392472711542655
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.7,0.7330503640287328,0.7315432295622589,0.7252737958740408,5.106459186536491,1.506959641294685,2.2597475935459013
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.8,0.6977403230791148,0.7117817573691696,0.7315038430231441,4.996144047979999,1.5057225846344273,2.235205594118805
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,0.9,0.7410787590257707,0.7373427169850408,0.7009795979686562,5.482352672312029,1.5437915826389623,2.3414424341230404
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,36,1.0,0.730145099364709,0.7410787590257707,0.7259536869469562,5.077791179284812,1.4840788914668628,2.253395477781211
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.1,0.7373427169850408,0.7330503640287328,0.6866829014392888,4.925078802841784,1.5058444491657095,2.219251856559274
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.2,0.7042821522826612,0.7292978587121812,0.7290440556055924,5.947223772320531,1.5989555923793881,2.4386930459409055
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.3,0.7427771931973137,0.6873425540740253,0.720538371887802,5.1491695811593,1.5684771587598372,2.269178173074847
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.4,0.7117817573691696,0.6977403230791148,0.6992666802962948,5.749442271153894,1.5714233407104867,2.39779946433264
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.5,0.7156050743507019,0.7042821522826612,0.6866855255647633,5.625006654280715,1.5938725909834268,2.3717096479714197
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.6,0.7315432295622589,0.7308766820997303,0.72197479215871,5.119137940764749,1.561053239731882,2.2625512017995857
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.7,0.7308766820997303,0.6995570212441975,0.6999821583668557,5.71488588794507,1.5690695577848874,2.3905827507001445
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.8,0.7035270770500666,0.7089636444790736,0.6974987808250928,5.535957498269159,1.5438529346923868,2.352861555270339
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,0.9,0.7009628535838992,0.7035270770500666,0.7106738427738174,5.639369342365362,1.5646084149455528,2.37473563631099
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,37,1.0,0.737559592707161,0.7397201067808135,0.7300084441692872,4.9509224506896565,1.4864687892143698,2.225066841847601
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.1,0.7397201067808135,0.7217231824674353,0.7219496920179361,5.293251531604996,1.5180699112585452,2.300706746111941
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.2,0.7415229805776031,0.7217856940780096,0.7329275172771048,5.292062464972175,1.5168502190513422,2.3004483182571556
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.3,0.7217231824674353,0.7427771931973137,0.7209840001871277,4.892771982030892,1.489978524445357,2.211961116753839
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.4,0.739695471802595,0.7230278193186439,0.721388437024479,5.268435339325377,1.5148102551645621,2.295307242903524
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.5,0.685990751068259,0.730145099364709,0.7103764363445774,5.133053765543054,1.5648686204650666,2.2656243654990678
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.6,0.7217856940780096,0.7045643764546503,0.721123732484713,5.619638318017985,1.5644715521914603,2.370577633830621
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.7,0.7321109046044003,0.7073415838312371,0.7088451973327994,5.566811577615929,1.5610368197014823,2.359409158585244
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.8,0.7089636444790736,0.7000489662121961,0.6997308488100428,5.705528340742922,1.4957113334664025,2.388624780232953
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,0.9,0.741509962439829,0.7321109046044003,0.7263733577081054,4.8501940716125755,1.5045982851925275,2.2023156158036423
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,38,1.0,0.6879704528723829,0.737559592707161,0.7242252559304088,5.095661137267019,1.5675658852012149,2.257357113366651
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.1,0.7000489662121961,0.741509962439829,0.7320794206470146,5.93528017491429,1.504660395158198,2.4362430451238417
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.2,0.7045643764546503,0.7450155990878425,0.6860609192129064,4.99201873938096,1.4886039761411742,2.2342826006082936
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.3,0.6995570212441975,0.7009628535838992,0.733119544308872,4.9168766530826495,1.5705158495057727,2.2174031327394323
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.4,0.7389051209175004,0.6879704528723829,0.709822824978684,5.688144802391165,1.6095633217407335,2.3849831870248406
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.5,0.6845561585813076,0.7339520301226198,0.7254207557390686,5.060640108366355,1.497044011695665,2.2495866527800956
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.6,0.731159698467656,0.7383771381860422,0.7323569234118288,4.976467771475635,1.5012034125038145,2.2307998053334224
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.7,0.7133197796352309,0.7212394820733781,0.7213548607093625,5.30245225437588,1.5172163188808727,2.302705420668454
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.8,0.7350599757053877,0.6845561585813076,0.6994419773598544,6.00022528477228,1.624416076580778,2.4495357284130965
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,0.9,0.7230278193186439,0.7145619994162313,0.6867689161174091,5.429468207826879,1.537038828390487,2.330121929819742
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,39,1.0,0.7379348569634356,0.685990751068259,0.6963901233096002,5.113754535721255,1.5562648559837389,2.2613612130133602
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.1,0.7412983717667372,0.731159698467656,0.7226728709333415,5.9729371371424635,1.5760366685870741,2.4439593157707153
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.2,0.739666304965194,0.7042097568935151,0.6905597345167871,5.626383725528966,1.5928495408137167,2.371999942143542
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.3,0.7320142288386797,0.7379348569634356,0.7320178520350022,4.984880638130216,1.5031284512478753,2.232684625765631
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.4,0.7212394820733781,0.7044868517312063,0.7299545311322062,4.966424730784238,1.4877416969617927,2.2285476729888996
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.5,0.7331163851557463,0.7415229805776031,0.7332195305932359,5.359364426636203,1.5328037928548963,2.3150301135484614
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.6,0.7383771381860422,0.718247495374672,0.6961107725287385,4.916629028151753,1.4876279240470034,2.2173472953400317
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.7,0.7145619994162313,0.7422617810336454,0.7079757399640518,5.621112957065339,1.5678981262833909,2.370888642906988
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.8,0.7073415838312371,0.7389051209175004,0.6560382727813777,4.9025759112584,1.482614740656722,2.214176124715105
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,0.9,0.7224357315443303,0.7241268351379366,0.700558947805182,5.247530374189186,1.6145401550875398,2.2907488675516543
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,40,1.0,0.7339520301226198,0.6547691090868686,0.7254683624547958,6.566820615121643,1.7464017449034572,2.56258085045558
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.1,0.7393804944339524,0.684402390765227,0.7107802191267096,6.003150184284921,1.6685783771288736,2.4501326870773594
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.2,0.6873366512688474,0.7104647999743684,0.7115805577211434,5.056727779667602,1.5929553913566699,2.248716918526563
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.3,0.7044868517312063,0.7133197796352309,0.6690064019852834,5.507403220212142,1.4991416451475332,2.3467857209835206
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.4,0.6840938052432277,0.734157709065502,0.6968786324689873,5.453097131776323,1.5359994772249363,2.3351867445188024
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.5,0.6988554348973294,0.7393804944339524,0.7311040196504441,4.95738239798643,1.482105754832753,2.226517998576798
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.6,0.7381733589251713,0.7387413678300401,0.7132110478765185,4.969539565461056,1.4973499339802365,2.229246412010358
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.7,0.6947039547642937,0.727199911829533,0.7329847982215197,5.189075745992825,1.5997732447493573,2.2779542897066274
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.8,0.7331665329484643,0.7331163851557463,0.6844973969878826,5.947336052721128,1.6206425077133355,2.438716066441751
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,0.9,0.7127473923862739,0.7224357315443303,0.720725933241275,5.076535356270946,1.500446273314459,2.2531168092824094
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,41,1.0,0.7334807390620378,0.7436611893556906,0.72545078917713,5.279697756173535,1.515178966272973,2.2977592903029542
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.1,0.741386005923793,0.7322042787825658,0.7271022913733463,4.875957020365196,1.5106312083630027,2.208156928382853
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.2,0.7387413678300401,0.6873366512688474,0.7185982366264191,5.093885017301404,1.479150491646321,2.256963672127091
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.3,0.7331333248831502,0.6831539981095459,0.6673660362271209,4.919234495982313,1.4916571770471527,2.2179347366372872
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.4,0.6938531203720884,0.741386005923793,0.7335113043749836,6.026896525770788,1.6772020895286193,2.4549738340297615
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.5,0.7402922375246472,0.7111663744407428,0.697885945632466,5.494058198691486,1.5416394749413025,2.343940741292639
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.6,0.7396108602552859,0.7396108602552859,0.7315505915949968,4.953000487026636,1.4810476503379644,2.2255337532885537
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.7,0.7417848904187017,0.7447469075434618,0.7263706238369323,4.855304996559299,1.4936646730240193,2.2034756628016794
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.8,0.7031563353394454,0.7318779179921472,0.7186265040261179,5.100092899686493,1.5093342985019984,2.2583385263698825
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,0.9,0.7389787794684499,0.7047318656261193,0.7001900025180269,5.616452417297735,1.597234710720209,2.3699055713883905
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,42,1.0,0.7020597844828271,0.7320142288386797,0.6894439558677405,5.500171043070444,1.5906689975348176,2.34524434613335
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.1,0.7413234829483037,0.7425722762872102,0.6149204773220683,5.097500058487647,1.55224940924059,2.257764393927685
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.2,0.7235708928923388,0.7020597844828271,0.7235875715310955,4.896669815698368,1.4826709611001503,2.212842022309403
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.3,0.718247495374672,0.6202280860662208,0.7261636959661837,5.073475185206369,1.576514919984401,2.2524376096146077
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.4,0.7345680354886229,0.710845009988347,0.6138102622368834,5.667279495635474,1.7995194967753447,2.380604859197652
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.5,0.7338906499933686,0.7381733589251713,0.7270390088938342,7.223843807453689,1.4992660409674023,2.687720931840523
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.6,0.7111663744407428,0.6257214799409414,0.7183896214024521,4.98034396531125,1.7879531177721866,2.23166842638221
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.7,0.6567798940669822,0.7332772644678046,0.707476837906096,7.11935103727289,1.4841673783114875,2.6682112055219487
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.8,0.7203826444003875,0.7327786290234573,0.7024238702006993,5.075581468401433,1.5021717895090616,2.252905117487515
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,0.9,0.7411272925385775,0.7096728905376486,0.7325655683709039,6.015874208530511,1.4987948131632112,2.452727911638491
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,43,1.0,0.6789805785301443,0.6837334633673642,0.6966404650184655,5.728231135450921,1.5960892609408823,2.3933723353149463
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.1,0.6960950642825738,0.7338906499933686,0.6661127009140684,5.522466551308054,1.6777053619502489,2.3499928832462564
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.2,0.7086549805298463,0.7331665329484643,0.7276393526808749,4.895714534831835,1.543765652892538,2.2126261624666363
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.3,0.7327786290234573,0.742622497312567,0.7255037942758242,5.061807652490402,1.499793162822779,2.2498461397372047
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.4,0.6937040331071689,0.6988554348973294,0.7277530408685955,5.082959995521893,1.5694045630980826,2.2545420811157846
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.5,0.7398049696370077,0.7332600104770735,0.7156092358653625,5.318750620028865,1.4994893820142514,2.3062416655738542
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.6,0.7025755432595544,0.7336928795167074,0.7199312042369551,5.073803382551996,1.505294971977238,2.252510462251396
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.7,0.7310073455125099,0.7203826444003875,0.708642126614467,5.065569550041825,1.5197647574831554,2.2506820188649095
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.8,0.7008520366261173,0.7285627612756329,0.7104954943056301,5.163152260946965,1.5894248668090294,2.2722570851351667
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,0.9,0.6631776228030468,0.7027926706835326,0.6979717364906952,5.653338876942281,1.6032584570650803,2.377675099113056
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,44,1.0,0.7408855882302947,0.6938531203720884,0.7335168553983659,4.951945843674586,1.5772103075126582,2.2252967990078503
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,45,0.1,0.7392398183240692,0.7412983717667372,0.6880053018294541,5.823382823820373,1.4900252989103233,2.413168627307336
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,45,0.2,0.7416856895393587,0.739666304965194,0.7302416259079184,4.920901431949778,1.483531892973009,2.218310490429547
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,45,0.3,0.7351167104779515,0.6947039547642937,0.6974700258892889,5.807198649768018,1.5744870007070415,2.409812990621475
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,45,0.4,0.7402015387114651,0.6789805785301443,0.7003010718324354,5.463984814440934,1.6314587818620196,2.337516805167598
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,45,0.5,0.6893410623153031,0.7127473923862739,0.6835716979563212,5.646421417866928,1.548784106983919,2.376219985158556
<class 'sklearn.ensemble._gb.GradientBoostingRegressor'>,45,0.6,0.7250393741175171,0.7031563353394454,0.7241991513583941,6.106281361980196,1.5412772195935898,2.471089104419385
